"","tmp","dt1","dt2"
"1",0.3,4.69294445169076,2.06368019717005
"2",0.340383531586011,4.08706294575409,2.11933460362289
"3",0.380767063172023,3.91324062592953,2.20158019290895
"4",0.421150594758034,3.81206762407297,2.26167395802274
"5",0.461534126344045,3.72141063571004,2.2932180488618
"6",0.501917657930057,3.65237263210844,2.31670781682836
"7",0.542301189516068,3.59973421511913,2.33710530540414
"8",0.58268472110208,3.55670228487128,2.35472346058713
"9",0.623068252688091,3.51970727669941,2.36989759683514
"10",0.663451784274102,3.48698382937067,2.38298176305703
"11",0.703835315860114,3.45784830270455,2.39434514003071
"12",0.744218847446125,3.43229339678367,2.40436895792426
"13",0.784602379032136,3.41063977726703,2.41344398711149
"14",0.824985910618148,3.39276272620657,2.42196864283169
"15",0.865369442204159,3.37843673447605,2.43033488438499
"16",0.90575297379017,3.36730721475098,2.43872465608266
"17",0.946136505376182,3.35890447315063,2.44714339015487
"18",0.986520036962193,3.35285087109482,2.45559118658275
"19",1.0269035685482,3.34884401413397,2.46406814569264
"20",1.06728710013422,3.34663808724222,2.47257436815717
"21",1.10767063172023,3.3460316289805,2.48110995499652
"22",1.14805416330624,3.3468578557663,2.4896750075796
"23",1.18843769489225,3.34897760670063,2.49826962762526
"24",1.22882122647826,3.35227383558738,2.50689391720349
"25",1.26920475806427,3.35664730164465,2.51554797873665
"26",1.30958828965028,3.36201348667625,2.52423191500064
"27",1.3499718212363,3.36829979379777,2.53294582912618
"28",1.39035535282231,3.37544359304775,2.54168982460001
"29",1.43073888440832,3.38339050615409,2.55046400526611
"30",1.47112241599433,3.39209291029732,2.55926847532693
"31",1.51150594758034,3.40150860512346,2.56810333934464
"32",1.55188947916635,3.41160191541327,2.5769687022424
"33",1.59227301075236,3.4223404190484,2.58586466930553
"34",1.63265654233837,3.43369324649844,2.59479134618284
"35",1.67304007392439,3.44563524365842,2.60374883888784
"36",1.7134236055104,3.45814292763388,2.61273725380001
"37",1.75380713709641,3.47119512075976,2.62175669766605
"38",1.79419066868242,3.48477265627736,2.63080727760119
"39",1.83457420026843,3.49885799125481,2.6398891010904
"40",1.87495773185444,3.51343560893356,2.64900227598973
"41",1.91534126344045,3.52849066835736,2.65814691052754
"42",1.95572479502647,3.54401005913033,2.6673231133058
"43",1.99610832661248,3.55998152506349,2.67653099330142
"44",2.03649185819849,3.57639413753603,2.68577065986747
"45",2.0768753897845,3.59323752556456,2.69504222273454
"46",2.11725892137051,3.61050231018132,2.70434579201202
"47",2.15764245295652,3.62817968675047,2.7136814781894
"48",2.19802598454253,3.64626169392723,2.7230493921376
"49",2.23840951612855,3.66474100517542,2.73244964511027
"50",2.27879304771456,3.68361083188272,2.74188234874514
